vert_mean,vert_std,vert_range,vert_skew,vert_kurt,ml_std,ml_rms,ml_range,yaw_std,yaw_abs_mean,step_count,cadence_spm,step_interval_cv,step_ac,stride_ac,gsi,jerk_std,jerk_max,label,subject
-0.21073648947908147,0.5937397680012978,3.9017515128320177,1.1778317270197725,2.448747233183226,0.4925233941054948,0.4927480811082972,4.259605374039424,18.124123950325746,15.316890447412051,0,0.0,0.0,0.24796000144881636,0.18682928081088698,1.3272009632141513,0.204254895303624,0.877591423301644,0,H10
-0.2233236308004336,0.45664413496740763,3.482564758343349,1.3232395901991725,4.028577123013282,0.45426914849394956,0.454327408993967,3.3299297795472222,19.247158309386577,19.81322528705621,0,0.0,0.0,0.13393871555104542,-0.011943232012153873,0.0,0.16115970715898637,0.9754727242930157,0,H10
-0.2312200878728205,0.5601086361024634,5.781022766745286,1.8093357350994708,7.560543708607602,0.5945781065392869,0.5947744506396286,7.23429425862652,20.229761946800217,22.24100774968286,1,0.0,0.0,0.3564550358500242,0.22134217150701815,1.6104253130936776,0.21881461329544513,2.095660477911575,0,H10
-0.8964374117422929,1.0029926972290828,6.99787498164368,0.7699543542021797,1.1794951619510772,0.73793438486464,0.9486063712990481,6.974557670346769,9.761381508804467,7.038970699850247,0,0.0,0.0,0.652495743473677,0.4933859051959795,1.322485576912654,0.37639092703842175,2.241101818779124,0,H11
-0.8358207774359954,1.3677542844701984,8.119679780559007,0.6718435577161658,-0.11957363687932077,0.9802543647313269,1.1193001232274948,7.611263719509542,10.69617538239734,8.394635962107184,2,53.09734513274337,0.0,0.7980584577655653,0.7589116306182611,1.051582853085823,0.5133646070335963,2.2546132227657907,0,H11
-0.8696676999387642,1.2855282649836155,7.95601771557716,0.7217216267022565,0.40454187693245336,0.9877346999204073,1.0863024991124972,7.181768818758065,26.004911232520413,20.391866338544254,2,53.09734513274337,0.0,0.6655981136600565,0.475861141903628,1.3987233985893606,0.504040735070733,2.2546132227657907,0,H11
-0.8594093644592131,1.2545708471736512,6.593559378636284,0.49481681382920883,-0.3512753942174798,1.0128408258114725,1.1154830393575028,7.189538683248212,25.92070555957366,20.19004643729615,0,0.0,0.0,0.6957994905248512,0.5994127851302842,1.160801884420295,0.4766134355949029,2.097608417921079,0,H11
-0.8157478585096817,1.214194273957588,6.869748547892763,0.5567522860438604,-0.18317124839058163,1.0206424360137656,1.120071510239569,7.189538683248212,23.248448732294523,15.583904407128212,0,0.0,0.0,0.7133972666744768,0.533901750921902,1.3361957802959725,0.4599659437020505,2.097608417921079,0,H11
-0.8103330174692271,1.1588953571764755,6.869748547892763,0.5480873778147228,0.2521525805219542,1.0078108893127882,1.0906305818387132,7.145489664408255,26.493552914461695,21.122997827998805,0,0.0,0.0,0.5718314211092332,0.42702580312256316,1.3391027355438485,0.44761071662334817,2.0664456690791813,0,H11
-0.8084318958421385,1.2813995421517668,6.82448612981114,0.6631049541737628,-0.002737504399191959,1.083354563151627,1.1799429632191163,8.658336985900569,21.073710448179114,15.753032036803164,0,0.0,0.0,0.6829202060928943,0.6354858868447015,1.07464260061496,0.48823165516592787,2.1778813069574223,0,H11
